County,County code,Year,Fuel type,Region,Count
Botkyrka,127,1/1/2015,Ethanol,Stockholms län,1
Botkyrka,127,1/1/2015,Gas,Stockholms län,766
Botkyrka,127,1/1/2015,NG,Stockholms län,51
Botkyrka,127,1/1/2015,Plug-in hybrids,Stockholms län,7
Botkyrka,127,1/1/2016,Diesel,Stockholms län,574
Botkyrka,127,1/1/2016,Electric hybrids,Stockholms län,81
Botkyrka,127,1/1/2016,Electricty,Stockholms län,8
Botkyrka,127,1/1/2016,Ethanol,Stockholms län,0
Botkyrka,127,1/1/2016,Gas,Stockholms län,895
Botkyrka,127,1/1/2016,NG,Stockholms län,31
Botkyrka,127,1/1/2016,Plug-in hybrids,Stockholms län,18
Botkyrka,127,1/1/2017,Diesel,Stockholms län,568
Botkyrka,127,1/1/2017,Electric hybrids,Stockholms län,69
Botkyrka,127,1/1/2017,Electricty,Stockholms län,9
Botkyrka,127,1/1/2017,Ethanol,Stockholms län,2
Botkyrka,127,1/1/2017,Gas,Stockholms län,796
Botkyrka,127,1/1/2017,NG,Stockholms län,39
Botkyrka,127,1/1/2017,Plug-in hybrids,Stockholms län,17
Botkyrka,127,1/1/2018,Diesel,Stockholms län,311
Botkyrka,127,1/1/2018,Electric hybrids,Stockholms län,117
Botkyrka,127,1/1/2018,Electricty,Stockholms län,22
Botkyrka,127,1/1/2018,Ethanol,Stockholms län,0
Botkyrka,127,1/1/2018,Gas,Stockholms län,724
Botkyrka,127,1/1/2018,NG,Stockholms län,23
Botkyrka,127,1/1/2018,Plug-in hybrids,Stockholms län,49
Botkyrka,127,1/1/2019,Diesel,Stockholms län,299
Botkyrka,127,1/1/2019,Electric hybrids,Stockholms län,160
Botkyrka,127,1/1/2019,Electricty,Stockholms län,63
Botkyrka,127,1/1/2019,Ethanol,Stockholms län,4
Botkyrka,127,1/1/2019,Gas,Stockholms län,764
Botkyrka,127,1/1/2019,NG,Stockholms län,39
Botkyrka,127,1/1/2019,Plug-in hybrids,Stockholms län,68
Botkyrka,127,1/1/2020,Diesel,Stockholms län,200
Botkyrka,127,1/1/2020,Electric hybrids,Stockholms län,136
Botkyrka,127,1/1/2020,Electricty,Stockholms län,85
Botkyrka,127,1/1/2020,Ethanol,Stockholms län,1
Botkyrka,127,1/1/2020,Gas,Stockholms län,604
Botkyrka,127,1/1/2020,NG,Stockholms län,18
Botkyrka,127,1/1/2020,Plug-in hybrids,Stockholms län,135
Botkyrka,127,1/1/2021,Diesel,Stockholms län,155
Botkyrka,127,1/1/2021,Electric hybrids,Stockholms län,162
Botkyrka,127,1/1/2021,Electricty,Stockholms län,267
Botkyrka,127,1/1/2021,Ethanol,Stockholms län,3
Botkyrka,127,1/1/2021,Gas,Stockholms län,497
Botkyrka,127,1/1/2021,NG,Stockholms län,11
Botkyrka,127,1/1/2021,Plug-in hybrids,Stockholms län,214
Salem,128,1/1/2013,Diesel,Stockholms län,155
Salem,128,1/1/2013,Electric hybrids,Stockholms län,6
Salem,128,1/1/2013,Electricty,Stockholms län,0
Salem,128,1/1/2013,Ethanol,Stockholms län,1
Salem,128,1/1/2013,Gas,Stockholms län,132
Salem,128,1/1/2013,NG,Stockholms län,0
Salem,128,1/1/2013,Plug-in hybrids,Stockholms län,1
Salem,128,1/1/2014,Diesel,Stockholms län,129
Salem,128,1/1/2014,Electric hybrids,Stockholms län,10
Salem,128,1/1/2014,Electricty,Stockholms län,0
Salem,128,1/1/2014,Ethanol,Stockholms län,0
Salem,128,1/1/2014,Gas,Stockholms län,180
Salem,128,1/1/2014,NG,Stockholms län,1
Salem,128,1/1/2014,Plug-in hybrids,Stockholms län,2
Salem,128,1/1/2015,Diesel,Stockholms län,117
Salem,128,1/1/2015,Electric hybrids,Stockholms län,12
Salem,128,1/1/2015,Electricty,Stockholms län,3
Salem,128,1/1/2015,Ethanol,Stockholms län,0
Salem,128,1/1/2015,Gas,Stockholms län,174
Salem,128,1/1/2015,NG,Stockholms län,2
Salem,128,1/1/2015,Plug-in hybrids,Stockholms län,0
Salem,128,1/1/2016,Diesel,Stockholms län,153
Salem,128,1/1/2016,Electric hybrids,Stockholms län,18
Salem,128,1/1/2016,Electricty,Stockholms län,3
Salem,128,1/1/2016,Ethanol,Stockholms län,0
Salem,128,1/1/2016,Gas,Stockholms län,220
Salem,128,1/1/2016,NG,Stockholms län,1
Salem,128,1/1/2016,Plug-in hybrids,Stockholms län,3
Salem,128,1/1/2017,Diesel,Stockholms län,103
Salem,128,1/1/2017,Electric hybrids,Stockholms län,27
Salem,128,1/1/2017,Electricty,Stockholms län,3
Salem,128,1/1/2017,Ethanol,Stockholms län,0
Salem,128,1/1/2017,Gas,Stockholms län,214
Salem,128,1/1/2017,NG,Stockholms län,5
Salem,128,1/1/2017,Plug-in hybrids,Stockholms län,7
Salem,128,1/1/2018,Diesel,Stockholms län,69
Salem,128,1/1/2018,Electric hybrids,Stockholms län,23
Salem,128,1/1/2018,Electricty,Stockholms län,6
Salem,128,1/1/2018,Ethanol,Stockholms län,0
Salem,128,1/1/2018,Gas,Stockholms län,210
Salem,128,1/1/2018,NG,Stockholms län,2
Salem,128,1/1/2018,Plug-in hybrids,Stockholms län,7
Salem,128,1/1/2019,Diesel,Stockholms län,78
Salem,128,1/1/2019,Electric hybrids,Stockholms län,39
Salem,128,1/1/2019,Electricty,Stockholms län,13
Salem,128,1/1/2019,Ethanol,Stockholms län,0
Salem,128,1/1/2019,Gas,Stockholms län,185
Salem,128,1/1/2019,NG,Stockholms län,2
Salem,128,1/1/2019,Plug-in hybrids,Stockholms län,8
Salem,128,1/1/2020,Diesel,Stockholms län,43
Salem,128,1/1/2020,Electric hybrids,Stockholms län,24
Salem,128,1/1/2020,Electricty,Stockholms län,22
Salem,128,1/1/2020,Ethanol,Stockholms län,0
Salem,128,1/1/2020,Gas,Stockholms län,169
Salem,128,1/1/2020,NG,Stockholms län,0
Salem,128,1/1/2020,Plug-in hybrids,Stockholms län,32
Salem,128,1/1/2021,Diesel,Stockholms län,29
Salem,128,1/1/2021,Electric hybrids,Stockholms län,29
Salem,128,1/1/2021,Electricty,Stockholms län,70
Salem,128,1/1/2021,Ethanol,Stockholms län,4
Salem,128,1/1/2021,Gas,Stockholms län,135
Salem,128,1/1/2021,NG,Stockholms län,0
Salem,128,1/1/2021,Plug-in hybrids,Stockholms län,71
Haninge,136,1/1/2013,Diesel,Stockholms län,898
Haninge,136,1/1/2013,Electric hybrids,Stockholms län,56
Haninge,136,1/1/2013,Electricty,Stockholms län,1
Haninge,136,1/1/2013,Ethanol,Stockholms län,10
Haninge,136,1/1/2013,Gas,Stockholms län,905
Haninge,136,1/1/2013,NG,Stockholms län,19
Haninge,136,1/1/2013,Plug-in hybrids,Stockholms län,1
Haninge,136,1/1/2014,Diesel,Stockholms län,910
Haninge,136,1/1/2014,Electric hybrids,Stockholms län,42
Haninge,136,1/1/2014,Electricty,Stockholms län,6
Haninge,136,1/1/2014,Ethanol,Stockholms län,7
Haninge,136,1/1/2014,Gas,Stockholms län,1008
Haninge,136,1/1/2014,NG,Stockholms län,23
Haninge,136,1/1/2014,Plug-in hybrids,Stockholms län,4
Haninge,136,1/1/2015,Diesel,Stockholms län,996
Haninge,136,1/1/2015,Electric hybrids,Stockholms län,63
Haninge,136,1/1/2015,Electricty,Stockholms län,16
Haninge,136,1/1/2015,Ethanol,Stockholms län,1
Haninge,136,1/1/2015,Gas,Stockholms län,1193
Haninge,136,1/1/2015,NG,Stockholms län,6
Haninge,136,1/1/2015,Plug-in hybrids,Stockholms län,11
Haninge,136,1/1/2016,Diesel,Stockholms län,1027
Haninge,136,1/1/2016,Electric hybrids,Stockholms län,103
Haninge,136,1/1/2016,Electricty,Stockholms län,15
Haninge,136,1/1/2016,Ethanol,Stockholms län,1
Haninge,136,1/1/2016,Gas,Stockholms län,1383
Haninge,136,1/1/2016,NG,Stockholms län,5
Haninge,136,1/1/2016,Plug-in hybrids,Stockholms län,37
Haninge,136,1/1/2017,Diesel,Stockholms län,907
Haninge,136,1/1/2017,Electric hybrids,Stockholms län,146
Haninge,136,1/1/2017,Electricty,Stockholms län,16
Haninge,136,1/1/2017,Ethanol,Stockholms län,2
Haninge,136,1/1/2017,Gas,Stockholms län,1418
Haninge,136,1/1/2017,NG,Stockholms län,8
Haninge,136,1/1/2017,Plug-in hybrids,Stockholms län,89
Haninge,136,1/1/2018,Diesel,Stockholms län,581
Haninge,136,1/1/2018,Electric hybrids,Stockholms län,163
Haninge,136,1/1/2018,Electricty,Stockholms län,28
Haninge,136,1/1/2018,Ethanol,Stockholms län,1
Haninge,136,1/1/2018,Gas,Stockholms län,1613
Haninge,136,1/1/2018,NG,Stockholms län,20
Haninge,136,1/1/2018,Plug-in hybrids,Stockholms län,136
Haninge,136,1/1/2019,Diesel,Stockholms län,502
Haninge,136,1/1/2019,Electric hybrids,Stockholms län,215
Haninge,136,1/1/2019,Electricty,Stockholms län,92
Haninge,136,1/1/2019,Ethanol,Stockholms län,2
Haninge,136,1/1/2019,Gas,Stockholms län,1671
Haninge,136,1/1/2019,NG,Stockholms län,14
Haninge,136,1/1/2019,Plug-in hybrids,Stockholms län,98
Haninge,136,1/1/2020,Diesel,Stockholms län,330
Haninge,136,1/1/2020,Electric hybrids,Stockholms län,136
Haninge,136,1/1/2020,Electricty,Stockholms län,161
Haninge,136,1/1/2020,Ethanol,Stockholms län,1
Haninge,136,1/1/2020,Gas,Stockholms län,1078
Haninge,136,1/1/2020,NG,Stockholms län,1
Haninge,136,1/1/2020,Plug-in hybrids,Stockholms län,303
Haninge,136,1/1/2021,Diesel,Stockholms län,263
Haninge,136,1/1/2021,Electric hybrids,Stockholms län,149
Haninge,136,1/1/2021,Electricty,Stockholms län,335
Haninge,136,1/1/2021,Ethanol,Stockholms län,21
Haninge,136,1/1/2021,Gas,Stockholms län,863
Haninge,136,1/1/2021,NG,Stockholms län,16
Haninge,136,1/1/2021,Plug-in hybrids,Stockholms län,436
Tyresö,138,1/1/2013,Diesel,Stockholms län,313
Tyresö,138,1/1/2013,Electric hybrids,Stockholms län,19
Tyresö,138,1/1/2013,Electricty,Stockholms län,1
Tyresö,138,1/1/2013,Ethanol,Stockholms län,3
Tyresö,138,1/1/2013,Gas,Stockholms län,330
Tyresö,138,1/1/2013,NG,Stockholms län,3
Tyresö,138,1/1/2013,Plug-in hybrids,Stockholms län,0
Tyresö,138,1/1/2014,Diesel,Stockholms län,337
Tyresö,138,1/1/2014,Electric hybrids,Stockholms län,22
Tyresö,138,1/1/2014,Electricty,Stockholms län,8
Tyresö,138,1/1/2014,Ethanol,Stockholms län,3
Tyresö,138,1/1/2014,Gas,Stockholms län,414
Tyresö,138,1/1/2014,NG,Stockholms län,2
Tyresö,138,1/1/2014,Plug-in hybrids,Stockholms län,6
Tyresö,138,1/1/2015,Diesel,Stockholms län,370
Tyresö,138,1/1/2015,Electric hybrids,Stockholms län,25
Tyresö,138,1/1/2015,Electricty,Stockholms län,15
Tyresö,138,1/1/2015,Ethanol,Stockholms län,0
Tyresö,138,1/1/2015,Gas,Stockholms län,426
Tyresö,138,1/1/2015,NG,Stockholms län,5
Tyresö,138,1/1/2015,Plug-in hybrids,Stockholms län,4
Tyresö,138,1/1/2016,Diesel,Stockholms län,360
Tyresö,138,1/1/2016,Electric hybrids,Stockholms län,34
Tyresö,138,1/1/2016,Electricty,Stockholms län,11
Tyresö,138,1/1/2016,Ethanol,Stockholms län,0
Tyresö,138,1/1/2016,Gas,Stockholms län,527
Tyresö,138,1/1/2016,NG,Stockholms län,3
Tyresö,138,1/1/2016,Plug-in hybrids,Stockholms län,10
Tyresö,138,1/1/2017,Diesel,Stockholms län,330
Tyresö,138,1/1/2017,Electric hybrids,Stockholms län,64
Tyresö,138,1/1/2017,Electricty,Stockholms län,10
Tyresö,138,1/1/2017,Ethanol,Stockholms län,1
Tyresö,138,1/1/2017,Gas,Stockholms län,495
Tyresö,138,1/1/2017,NG,Stockholms län,2
Tyresö,138,1/1/2017,Plug-in hybrids,Stockholms län,17
Tyresö,138,1/1/2018,Diesel,Stockholms län,182
Tyresö,138,1/1/2018,Electric hybrids,Stockholms län,77
Tyresö,138,1/1/2018,Electricty,Stockholms län,14
Tyresö,138,1/1/2018,Ethanol,Stockholms län,0
Tyresö,138,1/1/2018,Gas,Stockholms län,556
Tyresö,138,1/1/2018,NG,Stockholms län,2
Tyresö,138,1/1/2018,Plug-in hybrids,Stockholms län,44
Tyresö,138,1/1/2019,Diesel,Stockholms län,201
Tyresö,138,1/1/2019,Electric hybrids,Stockholms län,96
Tyresö,138,1/1/2019,Electricty,Stockholms län,49
Tyresö,138,1/1/2019,Ethanol,Stockholms län,2
Tyresö,138,1/1/2019,Gas,Stockholms län,552
Tyresö,138,1/1/2019,NG,Stockholms län,2
Tyresö,138,1/1/2019,Plug-in hybrids,Stockholms län,46
Tyresö,138,1/1/2020,Diesel,Stockholms län,132
Tyresö,138,1/1/2020,Electric hybrids,Stockholms län,60
Tyresö,138,1/1/2020,Electricty,Stockholms län,106
Tyresö,138,1/1/2020,Ethanol,Stockholms län,1
Tyresö,138,1/1/2020,Gas,Stockholms län,417
Tyresö,138,1/1/2020,NG,Stockholms län,0
Tyresö,138,1/1/2020,Plug-in hybrids,Stockholms län,167
Tyresö,138,1/1/2021,Diesel,Stockholms län,87
Tyresö,138,1/1/2021,Electric hybrids,Stockholms län,83
Tyresö,138,1/1/2021,Electricty,Stockholms län,218
Tyresö,138,1/1/2021,Ethanol,Stockholms län,5
Tyresö,138,1/1/2021,Gas,Stockholms län,350
Tyresö,138,1/1/2021,NG,Stockholms län,0
Tyresö,138,1/1/2021,Plug-in hybrids,Stockholms län,254
Upplands-Bro,139,1/1/2013,Diesel,Stockholms län,372
Upplands-Bro,139,1/1/2013,Electric hybrids,Stockholms län,7
Upplands-Bro,139,1/1/2013,Electricty,Stockholms län,0
Upplands-Bro,139,1/1/2013,Ethanol,Stockholms län,3
Upplands-Bro,139,1/1/2013,Gas,Stockholms län,277
Upplands-Bro,139,1/1/2013,NG,Stockholms län,5
Upplands-Bro,139,1/1/2013,Plug-in hybrids,Stockholms län,1
Upplands-Bro,139,1/1/2014,Diesel,Stockholms län,269
Upplands-Bro,139,1/1/2014,Electric hybrids,Stockholms län,8
Upplands-Bro,139,1/1/2014,Electricty,Stockholms län,0
Upplands-Bro,139,1/1/2014,Ethanol,Stockholms län,3
Upplands-Bro,139,1/1/2014,Gas,Stockholms län,291
Upplands-Bro,139,1/1/2014,NG,Stockholms län,5
Upplands-Bro,139,1/1/2014,Plug-in hybrids,Stockholms län,3
Upplands-Bro,139,1/1/2015,Diesel,Stockholms län,466
Upplands-Bro,139,1/1/2015,Electric hybrids,Stockholms län,16
Upplands-Bro,139,1/1/2015,Electricty,Stockholms län,3
Upplands-Bro,139,1/1/2015,Ethanol,Stockholms län,1
Upplands-Bro,139,1/1/2015,Gas,Stockholms län,535
Upplands-Bro,139,1/1/2015,NG,Stockholms län,3
Upplands-Bro,139,1/1/2015,Plug-in hybrids,Stockholms län,2
Upplands-Bro,139,1/1/2016,Diesel,Stockholms län,371
Upplands-Bro,139,1/1/2016,Electric hybrids,Stockholms län,15
Upplands-Bro,139,1/1/2016,Electricty,Stockholms län,4
Upplands-Bro,139,1/1/2016,Ethanol,Stockholms län,0
Upplands-Bro,139,1/1/2016,Gas,Stockholms län,386
Upplands-Bro,139,1/1/2016,NG,Stockholms län,2
Upplands-Bro,139,1/1/2016,Plug-in hybrids,Stockholms län,6
Upplands-Bro,139,1/1/2017,Diesel,Stockholms län,296
Upplands-Bro,139,1/1/2017,Electric hybrids,Stockholms län,32
Upplands-Bro,139,1/1/2017,Electricty,Stockholms län,11
Upplands-Bro,139,1/1/2017,Ethanol,Stockholms län,0
Upplands-Bro,139,1/1/2017,Gas,Stockholms län,312
Upplands-Bro,139,1/1/2017,NG,Stockholms län,2
Upplands-Bro,139,1/1/2017,Plug-in hybrids,Stockholms län,9
Upplands-Bro,139,1/1/2018,Diesel,Stockholms län,163
Upplands-Bro,139,1/1/2018,Electric hybrids,Stockholms län,51
Upplands-Bro,139,1/1/2018,Electricty,Stockholms län,8
Upplands-Bro,139,1/1/2018,Ethanol,Stockholms län,0
Upplands-Bro,139,1/1/2018,Gas,Stockholms län,300
Upplands-Bro,139,1/1/2018,NG,Stockholms län,6
Upplands-Bro,139,1/1/2018,Plug-in hybrids,Stockholms län,12
Upplands-Bro,139,1/1/2019,Diesel,Stockholms län,169
Upplands-Bro,139,1/1/2019,Electric hybrids,Stockholms län,78
Upplands-Bro,139,1/1/2019,Electricty,Stockholms län,33
Upplands-Bro,139,1/1/2019,Ethanol,Stockholms län,1
Upplands-Bro,139,1/1/2019,Gas,Stockholms län,314
Upplands-Bro,139,1/1/2019,NG,Stockholms län,4
Upplands-Bro,139,1/1/2019,Plug-in hybrids,Stockholms län,17
Upplands-Bro,139,1/1/2020,Diesel,Stockholms län,132
Upplands-Bro,139,1/1/2020,Electric hybrids,Stockholms län,36
Upplands-Bro,139,1/1/2020,Electricty,Stockholms län,59
Upplands-Bro,139,1/1/2020,Ethanol,Stockholms län,0
Upplands-Bro,139,1/1/2020,Gas,Stockholms län,259
Upplands-Bro,139,1/1/2020,NG,Stockholms län,2
Upplands-Bro,139,1/1/2020,Plug-in hybrids,Stockholms län,69
Upplands-Bro,139,1/1/2021,Diesel,Stockholms län,103
Upplands-Bro,139,1/1/2021,Electric hybrids,Stockholms län,47
Upplands-Bro,139,1/1/2021,Electricty,Stockholms län,150
Upplands-Bro,139,1/1/2021,Ethanol,Stockholms län,4
Upplands-Bro,139,1/1/2021,Gas,Stockholms län,203
Upplands-Bro,139,1/1/2021,NG,Stockholms län,3
Upplands-Bro,139,1/1/2021,Plug-in hybrids,Stockholms län,165
Nykvarn,140,1/1/2013,Diesel,Stockholms län,80
Nykvarn,140,1/1/2013,Electric hybrids,Stockholms län,3
Nykvarn,140,1/1/2013,Electricty,Stockholms län,0
Nykvarn,140,1/1/2013,Ethanol,Stockholms län,3
Nykvarn,140,1/1/2013,Gas,Stockholms län,104
Nykvarn,140,1/1/2013,NG,Stockholms län,0
Nykvarn,140,1/1/2013,Plug-in hybrids,Stockholms län,0
Nykvarn,140,1/1/2014,Diesel,Stockholms län,96
Nykvarn,140,1/1/2014,Electric hybrids,Stockholms län,5
Nykvarn,140,1/1/2014,Electricty,Stockholms län,1
Nykvarn,140,1/1/2014,Ethanol,Stockholms län,0
Nykvarn,140,1/1/2014,Gas,Stockholms län,127
Nykvarn,140,1/1/2014,NG,Stockholms län,0
Nykvarn,140,1/1/2014,Plug-in hybrids,Stockholms län,0
Nykvarn,140,1/1/2015,Diesel,Stockholms län,88
Nykvarn,140,1/1/2015,Electric hybrids,Stockholms län,3
Nykvarn,140,1/1/2015,Electricty,Stockholms län,3
Nykvarn,140,1/1/2015,Ethanol,Stockholms län,0
Nykvarn,140,1/1/2015,Gas,Stockholms län,148
Nykvarn,140,1/1/2015,NG,Stockholms län,0
Nykvarn,140,1/1/2015,Plug-in hybrids,Stockholms län,0
Nykvarn,140,1/1/2016,Diesel,Stockholms län,115
Nykvarn,140,1/1/2016,Electric hybrids,Stockholms län,9
Nykvarn,140,1/1/2016,Electricty,Stockholms län,1
Nykvarn,140,1/1/2016,Ethanol,Stockholms län,0
Nykvarn,140,1/1/2016,Gas,Stockholms län,210
Nykvarn,140,1/1/2016,NG,Stockholms län,0
Nykvarn,140,1/1/2016,Plug-in hybrids,Stockholms län,1
Nykvarn,140,1/1/2017,Diesel,Stockholms län,91
Nykvarn,140,1/1/2017,Electric hybrids,Stockholms län,9
Nykvarn,140,1/1/2017,Electricty,Stockholms län,3
Nykvarn,140,1/1/2017,Ethanol,Stockholms län,0
Nykvarn,140,1/1/2017,Gas,Stockholms län,179
Nykvarn,140,1/1/2017,NG,Stockholms län,0
Nykvarn,140,1/1/2017,Plug-in hybrids,Stockholms län,3
Nykvarn,140,1/1/2018,Diesel,Stockholms län,47
Nykvarn,140,1/1/2018,Electric hybrids,Stockholms län,6
Nykvarn,140,1/1/2018,Electricty,Stockholms län,5
Nykvarn,140,1/1/2018,Ethanol,Stockholms län,0
Nykvarn,140,1/1/2018,Gas,Stockholms län,158
Nykvarn,140,1/1/2018,NG,Stockholms län,0
Nykvarn,140,1/1/2018,Plug-in hybrids,Stockholms län,5
Nykvarn,140,1/1/2019,Diesel,Stockholms län,51
Nykvarn,140,1/1/2019,Electric hybrids,Stockholms län,13
Nykvarn,140,1/1/2019,Electricty,Stockholms län,14
Nykvarn,140,1/1/2019,Ethanol,Stockholms län,0
Nykvarn,140,1/1/2019,Gas,Stockholms län,172
Nykvarn,140,1/1/2019,NG,Stockholms län,0
Nykvarn,140,1/1/2019,Plug-in hybrids,Stockholms län,6
Nykvarn,140,1/1/2020,Diesel,Stockholms län,41
Nykvarn,140,1/1/2020,Electric hybrids,Stockholms län,9
Nykvarn,140,1/1/2020,Electricty,Stockholms län,19
Nykvarn,140,1/1/2020,Ethanol,Stockholms län,0
Nykvarn,140,1/1/2020,Gas,Stockholms län,168
Nykvarn,140,1/1/2020,NG,Stockholms län,0
Nykvarn,140,1/1/2020,Plug-in hybrids,Stockholms län,26
Nykvarn,140,1/1/2021,Diesel,Stockholms län,41
Nykvarn,140,1/1/2021,Electric hybrids,Stockholms län,8
Nykvarn,140,1/1/2021,Electricty,Stockholms län,55
Nykvarn,140,1/1/2021,Ethanol,Stockholms län,2
Nykvarn,140,1/1/2021,Gas,Stockholms län,125
Nykvarn,140,1/1/2021,NG,Stockholms län,0
Nykvarn,140,1/1/2021,Plug-in hybrids,Stockholms län,38
Täby,160,1/1/2013,Diesel,Stockholms län,756
Täby,160,1/1/2013,Electric hybrids,Stockholms län,81
Täby,160,1/1/2013,Electricty,Stockholms län,2
Täby,160,1/1/2013,Ethanol,Stockholms län,9
Täby,160,1/1/2013,Gas,Stockholms län,593
Täby,160,1/1/2013,NG,Stockholms län,19
Täby,160,1/1/2013,Plug-in hybrids,Stockholms län,5
Täby,160,1/1/2014,Diesel,Stockholms län,772
Täby,160,1/1/2014,Electric hybrids,Stockholms län,87
Täby,160,1/1/2014,Electricty,Stockholms län,10
Täby,160,1/1/2014,Ethanol,Stockholms län,3
Täby,160,1/1/2014,Gas,Stockholms län,681
Täby,160,1/1/2014,NG,Stockholms län,21
Täby,160,1/1/2014,Plug-in hybrids,Stockholms län,18
Täby,160,1/1/2015,Diesel,Stockholms län,912
Täby,160,1/1/2015,Electric hybrids,Stockholms län,84
Täby,160,1/1/2015,Electricty,Stockholms län,42
Täby,160,1/1/2015,Ethanol,Stockholms län,3
Täby,160,1/1/2015,Gas,Stockholms län,830
Täby,160,1/1/2015,NG,Stockholms län,10
Täby,160,1/1/2015,Plug-in hybrids,Stockholms län,23
Täby,160,1/1/2016,Diesel,Stockholms län,940
Täby,160,1/1/2016,Electric hybrids,Stockholms län,114
Täby,160,1/1/2016,Electricty,Stockholms län,30
Täby,160,1/1/2016,Ethanol,Stockholms län,0
Täby,160,1/1/2016,Gas,Stockholms län,997
Täby,160,1/1/2016,NG,Stockholms län,10
Täby,160,1/1/2016,Plug-in hybrids,Stockholms län,50
Täby,160,1/1/2017,Diesel,Stockholms län,773
Täby,160,1/1/2017,Electric hybrids,Stockholms län,179
Täby,160,1/1/2017,Electricty,Stockholms län,37
Täby,160,1/1/2017,Ethanol,Stockholms län,1
Täby,160,1/1/2017,Gas,Stockholms län,921
Täby,160,1/1/2017,NG,Stockholms län,3
Täby,160,1/1/2017,Plug-in hybrids,Stockholms län,73
Täby,160,1/1/2018,Diesel,Stockholms län,449
Täby,160,1/1/2018,Electric hybrids,Stockholms län,169
Täby,160,1/1/2018,Electricty,Stockholms län,78
Täby,160,1/1/2018,Ethanol,Stockholms län,1
Täby,160,1/1/2018,Gas,Stockholms län,1070
Täby,160,1/1/2018,NG,Stockholms län,1
Täby,160,1/1/2018,Plug-in hybrids,Stockholms län,141
Täby,160,1/1/2019,Diesel,Stockholms län,479
Täby,160,1/1/2019,Electric hybrids,Stockholms län,220
Täby,160,1/1/2019,Electricty,Stockholms län,206
