County,County code,Date,Fuel type,Region,Count,County Latitude,County Longitude,Region Longitude,Region Latitude
Mariestad,1493,1/1/2016,Electricty,Västra Götalands län,0,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2016,Ethanol,Västra Götalands län,0,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2016,Gas,Västra Götalands län,496,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2016,NG,Västra Götalands län,4,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2016,Plug-in hybrids,Västra Götalands län,9,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2017,Diesel,Västra Götalands län,299,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2017,Electric hybrids,Västra Götalands län,168,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2017,Electricty,Västra Götalands län,6,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2017,Ethanol,Västra Götalands län,1,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2017,Gas,Västra Götalands län,488,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2017,NG,Västra Götalands län,3,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2017,Plug-in hybrids,Västra Götalands län,21,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2018,Diesel,Västra Götalands län,179,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2018,Electric hybrids,Västra Götalands län,187,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2018,Electricty,Västra Götalands län,9,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2018,Ethanol,Västra Götalands län,0,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2018,Gas,Västra Götalands län,452,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2018,NG,Västra Götalands län,0,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2018,Plug-in hybrids,Västra Götalands län,23,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2019,Diesel,Västra Götalands län,148,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2019,Electric hybrids,Västra Götalands län,225,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2019,Electricty,Västra Götalands län,23,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2019,Ethanol,Västra Götalands län,1,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2019,Gas,Västra Götalands län,435,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2019,NG,Västra Götalands län,1,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2019,Plug-in hybrids,Västra Götalands län,21,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2020,Diesel,Västra Götalands län,97,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2020,Electric hybrids,Västra Götalands län,198,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2020,Electricty,Västra Götalands län,52,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2020,Ethanol,Västra Götalands län,1,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2020,Gas,Västra Götalands län,331,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2020,NG,Västra Götalands län,1,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2020,Plug-in hybrids,Västra Götalands län,76,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2021,Diesel,Västra Götalands län,85,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2021,Electric hybrids,Västra Götalands län,196,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2021,Electricty,Västra Götalands län,96,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2021,Ethanol,Västra Götalands län,9,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2021,Gas,Västra Götalands län,242,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2021,NG,Västra Götalands län,0,58.70861,13.85424,58.0,13.0
Mariestad,1493,1/1/2021,Plug-in hybrids,Västra Götalands län,136,58.70861,13.85424,58.0,13.0
Lidköping,1494,1/1/2013,Diesel,Västra Götalands län,787,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2013,Electric hybrids,Västra Götalands län,14,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2013,Electricty,Västra Götalands län,1,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2013,Ethanol,Västra Götalands län,6,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2013,Gas,Västra Götalands län,440,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2013,NG,Västra Götalands län,41,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2013,Plug-in hybrids,Västra Götalands län,6,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2014,Diesel,Västra Götalands län,838,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2014,Electric hybrids,Västra Götalands län,36,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2014,Electricty,Västra Götalands län,4,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2014,Ethanol,Västra Götalands län,43,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2014,Gas,Västra Götalands län,510,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2014,NG,Västra Götalands län,27,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2014,Plug-in hybrids,Västra Götalands län,5,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2015,Diesel,Västra Götalands län,977,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2015,Electric hybrids,Västra Götalands län,29,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2015,Electricty,Västra Götalands län,7,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2015,Ethanol,Västra Götalands län,14,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2015,Gas,Västra Götalands län,533,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2015,NG,Västra Götalands län,14,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2015,Plug-in hybrids,Västra Götalands län,28,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2016,Diesel,Västra Götalands län,956,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2016,Electric hybrids,Västra Götalands län,99,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2016,Electricty,Västra Götalands län,3,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2016,Ethanol,Västra Götalands län,0,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2016,Gas,Västra Götalands län,724,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2016,NG,Västra Götalands län,22,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2016,Plug-in hybrids,Västra Götalands län,19,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2017,Diesel,Västra Götalands län,799,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2017,Electric hybrids,Västra Götalands län,140,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2017,Electricty,Västra Götalands län,19,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2017,Ethanol,Västra Götalands län,1,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2017,Gas,Västra Götalands län,770,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2017,NG,Västra Götalands län,17,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2017,Plug-in hybrids,Västra Götalands län,25,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2018,Diesel,Västra Götalands län,598,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2018,Electric hybrids,Västra Götalands län,93,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2018,Electricty,Västra Götalands län,26,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2018,Ethanol,Västra Götalands län,0,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2018,Gas,Västra Götalands län,879,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2018,NG,Västra Götalands län,10,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2018,Plug-in hybrids,Västra Götalands län,155,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2019,Diesel,Västra Götalands län,381,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2019,Electric hybrids,Västra Götalands län,216,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2019,Electricty,Västra Götalands län,72,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2019,Ethanol,Västra Götalands län,10,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2019,Gas,Västra Götalands län,1126,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2019,NG,Västra Götalands län,7,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2019,Plug-in hybrids,Västra Götalands län,87,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2020,Diesel,Västra Götalands län,225,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2020,Electric hybrids,Västra Götalands län,104,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2020,Electricty,Västra Götalands län,147,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2020,Ethanol,Västra Götalands län,1,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2020,Gas,Västra Götalands län,569,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2020,NG,Västra Götalands län,34,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2020,Plug-in hybrids,Västra Götalands län,195,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2021,Diesel,Västra Götalands län,214,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2021,Electric hybrids,Västra Götalands län,103,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2021,Electricty,Västra Götalands län,226,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2021,Ethanol,Västra Götalands län,4,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2021,Gas,Västra Götalands län,460,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2021,NG,Västra Götalands län,3,58.5,13.0,58.0,13.0
Lidköping,1494,1/1/2021,Plug-in hybrids,Västra Götalands län,322,58.5,13.0,58.0,13.0
Skara,1495,1/1/2013,Diesel,Västra Götalands län,201,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2013,Electric hybrids,Västra Götalands län,6,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2013,Electricty,Västra Götalands län,0,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2013,Ethanol,Västra Götalands län,21,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2013,Gas,Västra Götalands län,259,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2013,NG,Västra Götalands län,4,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2013,Plug-in hybrids,Västra Götalands län,1,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2014,Diesel,Västra Götalands län,229,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2014,Electric hybrids,Västra Götalands län,7,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2014,Electricty,Västra Götalands län,1,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2014,Ethanol,Västra Götalands län,3,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2014,Gas,Västra Götalands län,209,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2014,NG,Västra Götalands län,2,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2014,Plug-in hybrids,Västra Götalands län,3,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2015,Diesel,Västra Götalands län,248,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2015,Electric hybrids,Västra Götalands län,20,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2015,Electricty,Västra Götalands län,1,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2015,Ethanol,Västra Götalands län,0,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2015,Gas,Västra Götalands län,253,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2015,NG,Västra Götalands län,1,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2015,Plug-in hybrids,Västra Götalands län,3,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2016,Diesel,Västra Götalands län,250,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2016,Electric hybrids,Västra Götalands län,33,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2016,Electricty,Västra Götalands län,4,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2016,Ethanol,Västra Götalands län,0,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2016,Gas,Västra Götalands län,282,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2016,NG,Västra Götalands län,2,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2016,Plug-in hybrids,Västra Götalands län,4,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2017,Diesel,Västra Götalands län,245,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2017,Electric hybrids,Västra Götalands län,57,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2017,Electricty,Västra Götalands län,4,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2017,Ethanol,Västra Götalands län,1,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2017,Gas,Västra Götalands län,256,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2017,NG,Västra Götalands län,1,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2017,Plug-in hybrids,Västra Götalands län,7,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2018,Diesel,Västra Götalands län,133,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2018,Electric hybrids,Västra Götalands län,55,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2018,Electricty,Västra Götalands län,3,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2018,Ethanol,Västra Götalands län,0,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2018,Gas,Västra Götalands län,256,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2018,NG,Västra Götalands län,0,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2018,Plug-in hybrids,Västra Götalands län,4,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2019,Diesel,Västra Götalands län,115,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2019,Electric hybrids,Västra Götalands län,111,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2019,Electricty,Västra Götalands län,23,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2019,Ethanol,Västra Götalands län,3,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2019,Gas,Västra Götalands län,234,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2019,NG,Västra Götalands län,2,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2019,Plug-in hybrids,Västra Götalands län,9,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2020,Diesel,Västra Götalands län,84,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2020,Electric hybrids,Västra Götalands län,115,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2020,Electricty,Västra Götalands län,36,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2020,Ethanol,Västra Götalands län,0,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2020,Gas,Västra Götalands län,122,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2020,NG,Västra Götalands län,0,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2020,Plug-in hybrids,Västra Götalands län,43,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2021,Diesel,Västra Götalands län,66,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2021,Electric hybrids,Västra Götalands län,63,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2021,Electricty,Västra Götalands län,55,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2021,Ethanol,Västra Götalands län,0,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2021,Gas,Västra Götalands län,121,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2021,NG,Västra Götalands län,0,58.37759,13.47548,58.0,13.0
Skara,1495,1/1/2021,Plug-in hybrids,Västra Götalands län,40,58.37759,13.47548,58.0,13.0
Skövde,1496,1/1/2013,Diesel,Västra Götalands län,1360,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2013,Electric hybrids,Västra Götalands län,61,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2013,Electricty,Västra Götalands län,3,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2013,Ethanol,Västra Götalands län,18,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2013,Gas,Västra Götalands län,946,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2013,NG,Västra Götalands län,70,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2013,Plug-in hybrids,Västra Götalands län,16,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2014,Diesel,Västra Götalands län,1530,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2014,Electric hybrids,Västra Götalands län,55,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2014,Electricty,Västra Götalands län,6,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2014,Ethanol,Västra Götalands län,16,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2014,Gas,Västra Götalands län,947,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2014,NG,Västra Götalands län,111,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2014,Plug-in hybrids,Västra Götalands län,13,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2015,Diesel,Västra Götalands län,1508,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2015,Electric hybrids,Västra Götalands län,73,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2015,Electricty,Västra Götalands län,14,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2015,Ethanol,Västra Götalands län,13,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2015,Gas,Västra Götalands län,1171,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2015,NG,Västra Götalands län,172,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2015,Plug-in hybrids,Västra Götalands län,36,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2016,Diesel,Västra Götalands län,1516,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2016,Electric hybrids,Västra Götalands län,155,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2016,Electricty,Västra Götalands län,13,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2016,Ethanol,Västra Götalands län,11,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2016,Gas,Västra Götalands län,1401,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2016,NG,Västra Götalands län,146,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2016,Plug-in hybrids,Västra Götalands län,41,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2017,Diesel,Västra Götalands län,1404,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2017,Electric hybrids,Västra Götalands län,128,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2017,Electricty,Västra Götalands län,24,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2017,Ethanol,Västra Götalands län,14,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2017,Gas,Västra Götalands län,1321,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2017,NG,Västra Götalands län,145,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2017,Plug-in hybrids,Västra Götalands län,54,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2018,Diesel,Västra Götalands län,1180,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2018,Electric hybrids,Västra Götalands län,214,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2018,Electricty,Västra Götalands län,48,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2018,Ethanol,Västra Götalands län,5,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2018,Gas,Västra Götalands län,1561,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2018,NG,Västra Götalands län,97,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2018,Plug-in hybrids,Västra Götalands län,77,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2019,Diesel,Västra Götalands län,761,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2019,Electric hybrids,Västra Götalands län,291,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2019,Electricty,Västra Götalands län,75,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2019,Ethanol,Västra Götalands län,2,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2019,Gas,Västra Götalands län,1611,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2019,NG,Västra Götalands län,230,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2019,Plug-in hybrids,Västra Götalands län,83,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2020,Diesel,Västra Götalands län,459,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2020,Electric hybrids,Västra Götalands län,230,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2020,Electricty,Västra Götalands län,166,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2020,Ethanol,Västra Götalands län,0,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2020,Gas,Västra Götalands län,1004,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2020,NG,Västra Götalands län,176,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2020,Plug-in hybrids,Västra Götalands län,298,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2021,Diesel,Västra Götalands län,354,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2021,Electric hybrids,Västra Götalands län,297,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2021,Electricty,Västra Götalands län,367,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2021,Ethanol,Västra Götalands län,4,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2021,Gas,Västra Götalands län,842,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2021,NG,Västra Götalands län,71,58.43488,13.90358,58.0,13.0
Skövde,1496,1/1/2021,Plug-in hybrids,Västra Götalands län,346,58.43488,13.90358,58.0,13.0
Hjo,1497,1/1/2013,Diesel,Västra Götalands län,75,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2013,Electric hybrids,Västra Götalands län,2,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2013,Electricty,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2013,Ethanol,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2013,Gas,Västra Götalands län,55,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2013,NG,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2013,Plug-in hybrids,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2014,Diesel,Västra Götalands län,109,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2014,Electric hybrids,Västra Götalands län,1,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2014,Electricty,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2014,Ethanol,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2014,Gas,Västra Götalands län,80,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2014,NG,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2014,Plug-in hybrids,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2015,Diesel,Västra Götalands län,92,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2015,Electric hybrids,Västra Götalands län,20,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2015,Electricty,Västra Götalands län,3,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2015,Ethanol,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2015,Gas,Västra Götalands län,82,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2015,NG,Västra Götalands län,1,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2015,Plug-in hybrids,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2016,Diesel,Västra Götalands län,97,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2016,Electric hybrids,Västra Götalands län,8,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2016,Electricty,Västra Götalands län,1,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2016,Ethanol,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2016,Gas,Västra Götalands län,90,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2016,NG,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2016,Plug-in hybrids,Västra Götalands län,2,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2017,Diesel,Västra Götalands län,91,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2017,Electric hybrids,Västra Götalands län,8,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2017,Electricty,Västra Götalands län,3,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2017,Ethanol,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2017,Gas,Västra Götalands län,105,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2017,NG,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2017,Plug-in hybrids,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2018,Diesel,Västra Götalands län,57,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2018,Electric hybrids,Västra Götalands län,20,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2018,Electricty,Västra Götalands län,2,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2018,Ethanol,Västra Götalands län,1,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2018,Gas,Västra Götalands län,128,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2018,NG,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2018,Plug-in hybrids,Västra Götalands län,3,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2019,Diesel,Västra Götalands län,37,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2019,Electric hybrids,Västra Götalands län,24,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2019,Electricty,Västra Götalands län,21,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2019,Ethanol,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2019,Gas,Västra Götalands län,102,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2019,NG,Västra Götalands län,0,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2019,Plug-in hybrids,Västra Götalands län,7,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2020,Diesel,Västra Götalands län,34,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2020,Electric hybrids,Västra Götalands län,14,58.29642,14.20754,58.0,13.0
Hjo,1497,1/1/2020,Electricty,Västra Götalands län,9,58.29642,14.20754,58.0,13.0
